port_type,port_name,count,suggested_match,match_score,action,map_to,notes
origin,Montreal-127 walnut logs,1,,0.0,,,
origin,Newport News-305 hickory logs,1,,0.0,,,
origin,New York-50 t. lignum-vitæ,1,,0.0,,,
origin,"New York-40 bdls. lumber, 13 bdls squares walnut-H. Herrmann; 4 bdls. walnut squares, 8 bdls. walnut lumber, 203 bdls. walnut boards",1,,0.0,,,
origin,"Belize-40 pcs. rosewood, 86 logs, 27 ftls., 322 pcs. mahogany",1,,0.0,,,
origin,"Boston-1,278 pc walnut",1,,0.0,,,
origin,Amsterdam-163 logs ebony,1,,0.0,,,
origin,Amsterdam-139 pcs. letterwood,1,,0.0,,,
origin,Amsterdam-36 logs ebony,1,,0.0,,,
origin,"Havre-15 logs hardwood, 66 logs rosewood, 6 lds. mahogany",1,,0.0,,,
origin,Antwerp-59 pcs. teakwood,1,,0.0,,,
origin,Dieppe-15 cwts. veneers,1,,0.0,,,
origin,"Sundswall-198 pcs. hewn timber, 3,643 deals and battens",1,,0.0,,,
origin,"Reni-19,216 deals and ends",1,,0.0,,,
origin,"Montreal-11,502 deals and ends",1,,0.0,,,
origin,"Archangel-6,573 deals and ends",1,,0.0,,,
origin,"Drammen-22,477 boards",1,,0.0,,,
origin,"Fredrikshald-29,997 boards, 170 fir spars",1,,0.0,,,
origin,"Bjornborg-714,483 staves",1,,0.0,,,
origin,"Quebec-116 pcs. oak timber, 1,052 pcs. hewn timber, 3,731 pine deals, 76 spruce deals",1,,0.0,,,
origin,"Riga-16,550 deals, battens, and ends, 2,607 pcs. lathwood",1,,0.0,,,
origin,"Montreal-5,700 deals",1,,0.0,,,
origin,"Quebec-3,474 deals",1,,0.0,,,
origin,"Arendal-4,973 pcs. mining timber",1,,0.0,,,
origin,"Riga-20,721 pcs. lathwood",1,,0.0,,,
origin,Konigsberg-30 dunnage boards,1,,0.0,,,
origin,"Wisnasoer-2,121 pcs. hewn fir",1,,0.0,,,
origin,"Riga-1,168 pcs. hewn lathwood",1,,0.0,,,
origin,Villagarcia-380 lds. hewn fir,1,,0.0,,,
origin,"Nordmaling-30,961 deals and ends",1,,0.0,,,
origin,Sundswall-7 pcs. hewn fir,1,,0.0,,,
origin,"Tvedestrand-13,761 pcs. hewn fir",1,,0.0,,,
origin,Bordeaux-390 lds. pitwood,1,,0.0,,,
origin,"Riga-8,818 pcs. sawn fir",1,,0.0,,,
origin,"Drammen-31,421 pit-props",1,,0.0,,,
origin,Corunna-350 lds. hewn fir,1,,0.0,,,
origin,"Bordeaux-1,255 lds. pitwood",1,,0.0,,,
origin,Bordeaux-626 lds. pitwood,1,,0.0,,,
origin,"Hernossand-25,657 pcs. sawn fir",1,,0.0,,,
origin,"Hernossand-5,479 pcs. mining timber",1,,0.0,,,
origin,"Tvedestrand-22,074 pcs. hewn fir",1,,0.0,,,
origin,Bordeaux-500 lds. hewn fir,1,,0.0,,,
origin,Bordeaux-990 lds. pitwood,1,,0.0,,,
origin,Messen-400 lds. pitwood,1,,0.0,,,
origin,"Riga-3,522 fir sleepers",1,,0.0,,,
origin,"Richibucto-7,992 deals, 3,088 boards, 1,090 boards and ends",1,,0.0,,,
origin,"Bay Verte-15,536 deals",1,,0.0,,,
origin,"Fredrikstad-168,567 staves",1,,0.0,,,
origin,"Gefle-2,000 pcs. firewood",1,,0.0,,,
origin,"Bathurst-23,627 deals",1,,0.0,,,
origin,"Kotka-51,519 deals",1,,0.0,,,
origin,"Kotka-10,530 pcs. sawn fir",1,,0.0,,,
origin,"Riga-8,267 pcs. sawn fir, 791 fir sleepers",1,,0.0,,,
origin,"Riga-9,300 fir sleepers",1,,0.0,,,
origin,"Danzig-2,500 pcs. sawn fir",1,,0.0,,,
origin,"Brevig-3,826 pcs. hewn fir",1,,0.0,,,
origin,Stettin-301 pcs. oak,1,,0.0,,,
origin,"Riga-11,447 pcs. hewn fir, 1,000 sleepers",1,,0.0,,,
origin,Danzig-40 lds. sawn fir,1,,0.0,,,
origin,"Gothenburg-53,057 props, 2,993 sleepers-1,000 bdls. laths",1,,0.0,,,
origin,"Danzig-65 pcs. timber, 6,850 props",1,,0.0,,,
origin,"Gefle-9,948 deals",1,,0.0,,,
origin,"Harbor Grace, Newfoundland-qty. dunnage wood",1,,0.0,,,
origin,Doislau 140 lds. pitwood,1,,0.0,,,
origin,"Stockholm 34,295 fir deals, battens and boards",1,,0.0,,,
origin,Villagarcia 480 lds. pitwood,1,,0.0,,,
origin,Ellida St. Margaret's Bay,1,,0.0,,,
origin,Charlotte Town (P.E.I.),1,,0.0,,,
origin,"Riga-qty. firewood, 71,719 pcs. wood, 2,431 deals, 1,742 battens",1,,0.0,,,
origin,"Drontheim- 3,780 bdls. boards",1,,0.0,,,
origin,A. Mathesen & Son; 6 cs. mouldings,1,,0.0,,,
origin,"Boston 1,800 staves",1,,0.0,,,
origin,"Fredrikstad 50,817 flooring boards, 12 bdls. lathwood",1,,0.0,,,
origin,Maxime & Co.; 174 pkgs. turned wood,1,,0.0,,,
origin,Churchill & Sim; 36 cs. spokes,1,,0.0,,,
origin,"Drydale Bros.; 462 bdls., 171 pcs. lumber",1,,0.0,,,
origin,Celestine-Pauillac,1,,0.0,,,
origin,514 lds. battens,1,,0.0,,,
origin,"12,189 pcs. deals and boards, J. Richardson. Jessie @ Porsgrund,",1,,0.0,,,
origin,"40,078 pcs. headings, 13,967 staves, J. Black & Co. Ran @ Drammen,",1,,0.0,,,
origin,"70,000 staves, W. J. Harding. Activ @ Christiansand,",1,,0.0,,,
origin,"999 pcs. pitch pine timber, 199 pcs. pitch pine deals, Clayton & Armstrong. Alpha @ Sandefjord,",1,,0.0,,,
origin,"13,762 pcs. pit props, Hal, Brothers. F. Sodeske @ Porsgrund,",1,,0.0,,,
origin,"485 pcs. deals, 286 pcs. staves, 553 battens, 378 pit props, Order. Familien @ Fredrickstad, Order. Neptunus @ Christiania,",1,,0.0,,,
origin,"16,995 pcs. boards, V. Sheppard & Co. Triton @ Gothenburg,",1,,0.0,,,
origin,"83 tons pitwood, F. H. Smith & Co. Sarah @ New York,",1,,0.0,,,
origin,"6,818 battens, W. Stewart & Co. Familien @ Dram,",1,,0.0,,,
origin,"10,369 treenails, Wishart & Sons. Vistula @ Pillau,",1,,0.0,,,
origin,"5,046 props, Love & Stewart. Enijheden @ Holmstrand,",1,,0.0,,,
origin,"5,998 props, J. T. Salvesen & Co. Hevolden @ Christiania,",1,,0.0,,,
origin,"5,772 props, Denholm & Co. Balder @ Falkenburg,",1,,0.0,,,
origin,"31,187 props, Gulstad & Co. Edivena @ Christiania,",1,,0.0,,,
origin,"5,642 pit props, G. G. Mackay. Orest @ Sandefiord,",1,,0.0,,,
origin,"3,838 pcs. hewn fir",1,,0.0,,,
origin,"Sherbrooke, N.S. 9,202 deals",1,,0.0,,,
origin,"Wilson, & Kesterton ; 1,000 bdls. staves",1,,0.0,,,
origin,422 doors,1,,0.0,,,
origin,Lillavarten,1,,0.0,,,
origin,Order; from Quebec,1,,0.0,,,
origin,Order ; from Uleaborg,1,,0.0,,,
origin,Malmstadt-cargo square timber and pit props,1,,0.0,,,
origin,"Williams, Davies, & Co. ; 374 lds. sawn fir",1,,0.0,,,
origin,"H.M. Government; 1,222 pit props",1,,0.0,,,
origin,Risoer - 660 lds. pit props,1,,0.0,,,
origin,"Uddevalla - 41,847 pit-props",1,,0.0,,,
origin,"New Orleans 22,300 staves",1,,0.0,,,
origin,Portland - 318 cs. splints,1,,0.0,,,
origin,"Burt, Boulton, & Haywood",1,,0.0,,,
origin,"New York - 2,129 barrel staves",1,,0.0,,,
origin,"Awnlee & Co.; 7,047 deals",1,,0.0,,,
origin,"Allison, Cousland, & Hamilton; 3 wainscot logs",1,,0.0,,,
origin,"Aug. 28th, Duisburg, for London, 1,219 pcs. spruce deals, 4,640 do. ends, 7,780 do. palings, Price Bros. & Co.; 31st, London, 9,023 stds. spruce deals, 471 do. ends, Price Bros. & Co.; Alagna, for Leith, 88 st. dn. elm, 194 do. waney pine, 1,000 do. 4,385 pine deals, 1,000 do. ends, 1,148 spruce deals, R. R. Dobell & Co.; Liverpool, 143 pcs. waney pine, 895 pcs. pine ends, R. R. Dobell; Liverpool, 72 pcs. oak, 99 do. elm, 650 pcs. 5,535 pine deals, R. R. Dobell & Co.; Norwegian (s) Liverpool, 1,454 pes. pine, 1,549 do. sidings, R. R. Dobell & Co.; Glasgow, 3,387 pcs. pine deals, 664 pcs. pine ends, R. R. Dobell & Co.; Liverpool, 1,394 pcs. pine, 1,000 pine deals, 1,573 do. ends, 901 pcs. pine lumber, W. & J. Sharples; City of London, Liverpool, 1,394 pcs. pine lumber, W. & J. Sharples; Newcastle-on",1,,0.0,,,
origin,Torrefors,1,,0.0,,,
origin,Stora Ramsfo,1,,0.0,,,
origin,Hernosand-props,1,,0.0,,,
origin,Christianstad-props,1,,0.0,,,
origin,"Moses Paradis; 5,000 spokes",1,,0.0,,,
origin,"Kotka-deals, etc.",1,,0.0,,,
origin,"94,131 deals, battens, and boards",1,,0.0,,,
origin,"5,149 pcs. round timber, 576 pit props",1,,0.0,,,
origin,321 telegraph poles,1,,0.0,,,
origin,"44,739 deals, &c. ; from Skutskar",1,,0.0,,,
origin,Kimito,1,,0.0,,,
origin,Oscarshaun,1,,0.0,,,
origin,West ervik,1,,0.0,,,
origin,Jamboe,1,,0.0,,,
origin,"Kemi 1,304 lds fir sawn",1,,0.0,,,
origin,Franton,1,,0.0,,,
origin,Campbellton N B.,1,,0.0,,,
origin,Chatham N. B.,1,,0.0,,,
origin,"Hernosand 1,200 lds props",1,,0.0,,,
origin,"Sandvik - 12 lds. firewood - T. Appleby & Co. ; 29,337 deals and battens",1,,0.0,,,
origin,Gefle and Sandarne,1,,0.0,,,
origin,Villagarcia-950 lds. pitwood,1,,0.0,,,
origin,"5,614 deals",1,,0.0,,,
origin,"15,000 staves",1,,0.0,,,
origin,B. F. Dowdeswell ; 25 logs maple,1,,0.0,,,
origin,"6,593 hewn sleeper blocks, 700 hewn sleepers",1,,0.0,,,
origin,"Laguna-234 logs, 49 fantails mahogany, 1 crutch mahogany, 2 t. log ends",1,,0.0,,,
origin,"Radford & Co ; 1,400 oak staves",1,,0.0,,,
origin,New York-892 pcs. cabinetwood-B. F. Dowdeswell ; 900 staves,1,,0.0,,,
origin,New York 440 pcs. oak lumber,1,,0.0,,,
origin,Callao,1,,0.0,,,
origin,Sutcliffe,1,,0.0,,,
origin,Fredrikstad-deals,1,,0.0,,,
origin,New Orleans-deals,1,,0.0,,,
origin,Kotka-qty. firewood,1,,0.0,,,
origin,"Halifax, N.S., 24,076 deals, battens and boards",1,,0.0,,,
origin,Inshowen Head (s),1,,0.0,,,
origin,P'toria,1,,0.0,,,
origin,New York 110 mahogany logs,1,,0.0,,,
origin,J. Lund,1,,0.0,,,
origin,Lochgelly,1,,0.0,,,
origin,Obe,1,,0.0,,,
origin,"Hernösand - 16,408 deals, &c.",1,,0.0,,,
origin,G. Adlam & Co. ; 281 bdls. lumber,1,,0.0,,,
origin,"Sagillo, U.S.A.",1,,0.0,,,
origin,"779 bales walnut, 4,716 pcs. walnut, 516 bales oak, 1,460 pcs. oak",1,,0.0,,,
origin,"364 bales walnut, 15,910 walnut boards",1,,0.0,,,
origin,Santo Domingo,1,,0.0,,,
origin,Santa Domingo,1,,0.0,,,
origin,"8 morceaux cedre, 94 morceaux acajou; from Chencan",1,,0.0,,,
origin,Baie Verte,1,,0.0,,,
origin,"Skonvik 9.381 2/3 doz. staves, 26,159 doz. palings, 1,094 doz. staves and palings, 41,969 boards",1,,0.0,,,
origin,"Nettle; 1,473 deals, 3,259 deals, 1,951 boards",1,,0.0,,,
origin,"Gothenburg via Sunderland 278 lds. pit props, 13 lds. sleepers",1,,0.0,,,
origin,Drontheim qty. planed boards,1,,0.0,,,
origin,"Rockingham, W A",1,,0.0,,,
origin,Halifax-qty. lignum-vitæ,1,,0.0,,,
origin,Velasco,1,,0.0,,,
origin,"15,309 fir battens",1,,0.0,,,
origin,Hada (Sweden),1,,0.0,,,
origin,Saul-tau-Cochon (at Bowling),1,,0.0,,,
origin,Kaipari,1,,0.0,,,
origin,Wederlak,1,,0.0,,,
origin,Peterlax,1,,0.0,,,
origin,Falkedburg,1,,0.0,,,
origin,Porsgrund 222 lds. deals and battens,1,,0.0,,,
origin,Arendal 136 lds. battens and firewood,1,,0.0,,,
origin,"Cronstadt - 7,647 pcs. lathwood, 1,757 rickers, 98",1,,0.0,,,
origin,Nyhamn - 127,1,,0.0,,,
origin,Archangel - 203,1,,0.0,,,
origin,"Wilson ; 3,843 props and sleepers",1,,0.0,,,
origin,"Pictou - 10,919 deals, 1,854 ends",1,,0.0,,,
origin,Port of Darien,1,,0.0,,,
origin,"Drammen - 1,371,235 staves",1,,0.0,,,
origin,"Riga - 11,054 sleepers, 1,121 half-sleepers",1,,0.0,,,
origin,"Order ; 1,331 pcs. timber",1,,0.0,,,
origin,Sandviken - 154 fms. firewood,1,,0.0,,,
origin,Simson & Mason ; 24 lds. firewood,1,,0.0,,,
origin,Calmo,1,,0.0,,,
origin,Owari,1,,0.0,,,
origin,Loscombe,1,,0.0,,,
origin,Quebec-quantity timber & deals,1,,0.0,,,
origin,Byske Abyn,1,,0.0,,,
origin,Sunderstag,1,,0.0,,,
origin,"Duus, Brown, & Co. ; 14 doz. boards",1,,0.0,,,
origin,Fredrikshald & Fredrikstad,1,,0.0,,,
origin,Order ; from oak logs,1,,0.0,,,
origin,Order ; 106 oak crooks,1,,0.0,,,
origin,Ahus-full and part cargo props,1,,0.0,,,
origin,Nexo,1,,0.0,,,
origin,"Miramichi - 17,703 pcs. sawn fir",1,,0.0,,,
origin,Auray - 130 lds. pitwood,1,,0.0,,,
origin,"Campbellton - 14,582 deals",1,,0.0,,,
origin,"Shediac - 20,849 deals",1,,0.0,,,
origin,Quindalup,1,,0.0,,,
origin,"Northport, U.S.",1,,0.0,,,
origin,"Harrison; 9,414 scantlings, 6,710 deal ends",1,,0.0,,,
origin,Mefle,1,,0.0,,,
origin,"Miramichi 1,248 lds. deals, and scantlings",1,,0.0,,,
origin,"Mary Walter @ Greenepond, Newfoundland,",1,,0.0,,,
origin,"161 logs, 4 ends mahogany, Nottebohm & Co. San Marcos @ Monte Christo,",1,,0.0,,,
origin,"5,026 pcs. pit props, W. D. Coxon. Anna Lina @ Riga,",1,,0.0,,,
origin,"T. W. Allen & Son ; 5,968 pcs. laths, 2,049 bdls. deal palings, 1,000 bdls. boards and bds.",1,,0.0,,,
origin,Treport-about 456 tons beech logs,1,,0.0,,,
origin,Coal (ss) - L'Orient,1,,0.0,,,
origin,"L. Lloyd & Co.; 1,415 deals",1,,0.0,,,
origin,"G Harrison & Bros.; 76,648 ng boards",1,,0.0,,,
origin,"Fredrikstad 6,974 flooring boards, bdls slating laths",1,,0.0,,,
origin,"St John, NB",1,,0.0,,,
origin,"New Orleans 20,000",1,,0.0,,,
origin,Mauritzberg,1,,0.0,,,
origin,Montreal via London,1,,0.0,,,
origin,Gotenburg,1,,0.0,,,
origin,Hawkins,1,,0.0,,,
origin,Trehigner,1,,0.0,,,
origin,Skolfield,1,,0.0,,,
origin,Puerto Cabello,1,,0.0,,,
origin,"Cornwallis, N.S.",1,,0.0,,,
origin,Marseilles-a quantity of wood,1,,0.0,,,
origin,Capt-in ; 392 logs greenheart,1,,0.0,,,
origin,Peru,1,,0.0,,,
origin,Avike,1,,0.0,,,
origin,"A. McTavish; 1,772 pit-props",1,,0.0,,,
origin,Moulmien,1,,0.0,,,
origin,Gestafsberg,1,,0.0,,,
origin,Libau 85 lds. oak staves,1,,0.0,,,
origin,Christinesund,1,,0.0,,,
origin,"Singleton, Dunn, & Co.; 7,164 deals, end, and boards",1,,0.0,,,
origin,"Pascagoula, part cargo for Ayr",1,,0.0,,,
origin,Nova Scotia,1,,0.0,,,
origin,"Gefle 9,829 deals, battens, 2,577 battens",1,,0.0,,,
origin,Nyland-qty. mining timber and props,1,,0.0,,,
origin,Hernosand-qty. mining timber and props,1,,0.0,,,
origin,Lavia,1,,0.0,,,
origin,"Fredrikstad 6,639 bdls. boards, 55,843 boards, 352 bdls battens",1,,0.0,,,
origin,24 lds. pop lar boards,1,,0.0,,,
origin,Sapelo Ga.,1,,0.0,,,
origin,Stoa,1,,0.0,,,
origin,Apenrade,1,,0.0,,,
origin,Harbour,1,,0.0,,,
origin,"Yarmouth, N.B.",1,,0.0,,,
origin,Charlotte,1,,0.0,,,
origin,Archangel 528 lds. deals and battens,1,,0.0,,,
origin,Halmstad 246 lds. props,1,,0.0,,,
origin,Jansberg,1,,0.0,,,
origin,"Arendal 2,630 pcs. mining timber",1,,0.0,,,
origin,Montreal-quantity lumber,1,,0.0,,,
origin,"Fredikstad 56,411 planed boards",1,,0.0,,,
origin,"Bathurst 24,136 deals",1,,0.0,,,
origin,"Tatamagouche 1,243 pcs. birch timber, 122 birch deals, 3,898 spruce deals",1,,0.0,,,
origin,Rod,1,,0.0,,,
origin,Luguvik,1,,0.0,,,
origin,Dahl,1,,0.0,,,
origin,"Gothenburg 2,660 sleepers, 3,033 props",1,,0.0,,,
origin,Gothenburg 435 birch squares,1,,0.0,,,
origin,Hernösand 26 lds. firewood,1,,0.0,,,
origin,"Wilson, Sons, & Co. ; 2,860 props",1,,0.0,,,
origin,Montreal 670 deals,1,,0.0,,,
origin,"Campbellton, N.B.- 11,522 deals and battens, 794 scantlings, 1,209 deal ends, 1,254 boards",1,,0.0,,,
origin,Quebec 79 cs. splints,1,,0.0,,,
origin,Potts & Redhead ; 740 pcs. oak lumber,1,,0.0,,,
origin,"Norfolk 4,590 staves",1,,0.0,,,
origin,"Quebec - 17,324 spruce deals, 1,372 spruce board, 1,077 pcs. white pine, 2,236 spruce deal ends",1,,0.0,,,
origin,"Chatham, N B.",1,,0.0,,,
origin,Oregruno,1,,0.0,,,
origin,Cronstadt and Riga,1,,0.0,,,
origin,"Memel- 27,900 oak staves",1,,0.0,,,
origin,Rio de Janeiro,1,,0.0,,,
origin,"Halifax 2,671 deals",1,,0.0,,,
origin,"Arendal 512 bdls. laths, 1,690 pcs. wood, 3,512 props",1,,0.0,,,
origin,J. Gerbad ; from Trieste,1,,0.0,,,
origin,"Hattley Hay ; 5 cs. handles, 4 bdls. shocks",1,,0.0,,,
origin,"W. R. Crow & Son ; 20 prs. oars, 290 doz. boards, 6 doz. rickers",1,,0.0,,,
origin,Fildtvedt,1,,0.0,,,
origin,Norway (s),1,,0.0,,,
origin,Lornacs,1,,0.0,,,
origin,Bele,1,,0.0,,,
origin,Pensacola (additional),1,,0.0,,,
origin,"Moodyville, B. C. 169 pcs. rough cedar, 101 pcs. rough lumber, 629 sleepers, 6,173 pcs. lumber, 26 spars",1,,0.0,,,
origin,Brabestad and Rafso,1,,0.0,,,
origin,Sapuo,1,,0.0,,,
origin,Shediac - 696 lds. fir ends and scantlings,1,,0.0,,,
origin,Norvig,1,,0.0,,,
origin,Sundt,1,,0.0,,,
origin,Norrkoj ing,1,,0.0,,,
origin,"West Bay, N S",1,,0.0,,,
origin,"G. Harrison & Bros. 7,000 flooring boards",1,,0.0,,,
origin,"St John, N B",1,,0.0,,,
origin,Kems,1,,0.0,,,
origin,Kaunussari,1,,0.0,,,
origin,Wyborz,1,,0.0,,,
origin,Bordeaux-quantities pit props,1,,0.0,,,
origin,"David & Co. 2,877 pcs deals, 436 pcs ends",1,,0.0,,,
origin,Boulogne-? lds. hornbeam,1,,0.0,,,
origin,Yxpila,1,,0.0,,,
origin,Rige,1,,0.0,,,
origin,"W. R. Hewett & Co.; 36 lds. firewood, 30 lds. boards",1,,0.0,,,
origin,Karet,1,,0.0,,,
origin,Stromsfors,1,,0.0,,,
origin,"Soon, Norway",1,,0.0,,,
origin,"Soderhamn - 310 lds. deals, battens and boards, 17 lds. firewood",1,,0.0,,,
origin,"Knight ; 5,887 Battens",1,,0.0,,,
origin,Rayner & Moller ; 15 fms. firewood,1,,0.0,,,
origin,Bayonne- 370 lds. pitwood,1,,0.0,,,
origin,"Gothenburg-quantity of sleepers, boards, and props",1,,0.0,,,
origin,Familie,1,,0.0,,,
origin,Blanche (s) - Gothenburg-quantity of deals and boards - J. Scott ; quantity of deals and props,1,,0.0,,,
origin,Borja,1,,0.0,,,
origin,"Tyne (s) - Gothenburg - 51,181 props, 7,000 sleepers",1,,0.0,,,
origin,Dolphin,1,,0.0,,,
origin,Kotka (s),1,,0.0,,,
origin,Laing,1,,0.0,,,
origin,Dantzig - 655 pcs. hewn fir,1,,0.0,,,
origin,"Wifsta - 19,052 deals and battens, 120 boards",1,,0.0,,,
origin,Rodbertus,1,,0.0,,,
origin,Lelia,1,,0.0,,,
origin,"Archangel - 5,307 deals and battens",1,,0.0,,,
origin,St. Lorenz,1,,0.0,,,
origin,"Quebec - 3,976 pcs. fir",1,,0.0,,,
origin,"Riga - 7,841 sleeper blocks, 759 sleepers",1,,0.0,,,
origin,Stoess,1,,0.0,,,
origin,Ornswall,1,,0.0,,,
origin,Margarethe,1,,0.0,,,
origin,Torre del Greco,1,,0.0,,,
origin,"Allison, Cousland, & Co.; 216 pcs. oak",1,,0.0,,,
origin,Arendal 250 lds. sawn fir,1,,0.0,,,
origin,"Hernosaud 1,050 lds. deals, battens, &c.",1,,0.0,,,
origin,Retford (s),1,,0.0,,,
origin,Florida,1,,0.0,,,
origin,"Memel 1,980 lds. blocks, 103 lds. sleepers",1,,0.0,,,
origin,Nyhaven,1,,0.0,,,
origin,Gothenburg 156 lds. pit props,1,,0.0,,,
origin,Gothenburg 83 lds. battens,1,,0.0,,,
origin,"Pitea, Nederkalix, &c. 2,320 lds. deals, battens, and boards, 70 lds. slating battens",1,,0.0,,,
origin,"Sundswall 479 lds. props, &c.",1,,0.0,,,
origin,Ha'nas,1,,0.0,,,
origin,H. M. Government; 24 1/2 fms. firewood,1,,0.0,,,
origin,"Riga, @ Archangel",1,,0.0,,,
origin,Osborne @ Cronstadt,1,,0.0,,,
origin,Pebrellen @ Archangel,1,,0.0,,,
origin,Danzig 426 pcs. sawn fir,1,,0.0,,,
origin,"Osbeck & Co.; 3,638 poles",1,,0.0,,,
origin,Lauivg,1,,0.0,,,
origin,Friedrich,1,,0.0,,,
origin,"Quebec - 25,349 deals and boards",1,,0.0,,,
origin,Buckley & Co.; 18 cs. wood mouldings,1,,0.0,,,
origin,"Newport News, 377 coffin boards and planks",1,,0.0,,,
origin,Murphy,1,,0.0,,,
origin,Halax,1,,0.0,,,
origin,"Kendall & Kendall; 20,664 planed boards",1,,0.0,,,
origin,Fide,1,,0.0,,,
origin,Dobell & Co. & Browning,1,,0.0,,,
origin,Fredrikshald-from Quebec,1,,0.0,,,
origin,Pat-karsnas,1,,0.0,,,
origin,Port-Audray,1,,0.0,,,
origin,Aquila Bay Verte,1,,0.0,,,
origin,"1,020 lds. fir deals and ends",1,,0.0,,,
origin,Hesseler & Co; 23 lds. sleepers A. Reed; 4 lds. props Pedersen & Co.; 34 lds. props,1,,0.0,,,
origin,"E. A. Forslind & Co., 28 lds. lathwood",1,,0.0,,,
origin,"Pensacola 3,340 pcs. sawn pitch prop timber, 390 sawn deals",1,,0.0,,,
origin,Order ; Crimus,1,,0.0,,,
origin,Helsingfors – 494 battens,1,,0.0,,,
origin,"18,396 deals and battens",1,,0.0,,,
origin,"Kramfors – 49,135 battens, 4,077 boards, 2,523 deals",1,,0.0,,,
origin,"Cronstadt – 46,762 deals, battens, and ends, 40 fms. firewood",1,,0.0,,,
origin,"Christiania 2,800 bdls. box boards",1,,0.0,,,
origin,"Allison, Cousland, & Hamilton; 1,038 pcs. birch, 106 pcs. ash, 286 pcs. waney white pine, 701 pcs. square white pine",1,,0.0,,,
origin,"McDowall & Neilson; 48 pcs. red pine, 20 pcs. ash",1,,0.0,,,
origin,Kopmaneholmen,1,,0.0,,,
origin,Pacagoula,1,,0.0,,,
origin,Sundswall-tim.,1,,0.0,,,
origin,Ahlafors-deals,1,,0.0,,,
origin,Stutshoda-pit props,1,,0.0,,,
origin,Nadoscha,1,,0.0,,,
origin,Nyhamn-deals & boards,1,,0.0,,,
origin,"Riga-deals, deal ends",1,,0.0,,,
origin,Porsgrund-poles,1,,0.0,,,
origin,"Sundswall-deals, battens",1,,0.0,,,
origin,"Skien-fir timber, props",1,,0.0,,,
origin,Stockasag-deals & boards,1,,0.0,,,
origin,Memel-fir timber,1,,0.0,,,
origin,"G'burg-props, lths.",1,,0.0,,,
origin,Stockaviken-boards,1,,0.0,,,
origin,Riga-sq. & half sleepers,1,,0.0,,,
origin,"Calmar-mining timber, props",1,,0.0,,,
origin,"Skien-mining timber, props",1,,0.0,,,
origin,Byske-battens,1,,0.0,,,
origin,"Wyburg-deals, brds.",1,,0.0,,,
origin,"Bjorneborg-battens, dls.",1,,0.0,,,
origin,Konigsberg-slprs. & hlf. slprs,1,,0.0,,,
origin,"Uleaborg-deals, boards",1,,0.0,,,
origin,Porsgrund-telegraph poles,1,,0.0,,,
origin,"Mandal-crown trees, &c.",1,,0.0,,,
origin,Tornea-boards,1,,0.0,,,
origin,"Sundswall-dls., &c.",1,,0.0,,,
origin,Memel-boards,1,,0.0,,,
origin,"Sundswall-staves, battens",1,,0.0,,,
origin,Brevig-poles & pit props,1,,0.0,,,
origin,F'dericksvoern-props,1,,0.0,,,
origin,"Sandefjord-trees, &c.",1,,0.0,,,
origin,"Kragero-mining tim., props",1,,0.0,,,
origin,Gothenburg-props & slprs.,1,,0.0,,,
origin,"Oscarshamn-staves, &c.",1,,0.0,,,
origin,Arno Ansag-battens & boards,1,,0.0,,,
origin,Weener-pitwood,1,,0.0,,,
origin,"Laurvig-props, &c.",1,,0.0,,,
origin,"Benevig-timber, &c.",1,,0.0,,,
origin,Sandarne-fir staves,1,,0.0,,,
origin,Ornskjoldsvik-deals&battens,1,,0.0,,,
origin,Kotka-staves & battens,1,,0.0,,,
origin,Nyvik-deals & battens,1,,0.0,,,
origin,Drammen-round timber,1,,0.0,,,
origin,Frontera-mahogany,1,,0.0,,,
origin,Brunswick-staves,1,,0.0,,,
origin,F'stad.-staves,1,,0.0,,,
origin,"Shulee, N.S.-deals, &c.",1,,0.0,,,
origin,"Richibucto-spruce deals, &c.",1,,0.0,,,
origin,"St. P'burg.-deals, &c.",1,,0.0,,,
origin,"Shediac-dls., &c.",1,,0.0,,,
origin,"Sandarne-timber, battens",1,,0.0,,,
origin,"Miramichi-tim., &c.",1,,0.0,,,
origin,Haalsta-deals,1,,0.0,,,
origin,Away,1,,0.0,,,
origin,Bovardo,1,,0.0,,,
origin,St. Brien,1,,0.0,,,
origin,Carany,1,,0.0,,,
origin,Sappemeir-deals,1,,0.0,,,
origin,"Pitea-deals, battens, &c.",1,,0.0,,,
origin,Onega-deals & boards,1,,0.0,,,
origin,Pillau-oak staves,1,,0.0,,,
origin,Holmstrand-battens,1,,0.0,,,
origin,"Wybor-deals, battens",1,,0.0,,,
origin,Hudik swall-deals,1,,0.0,,,
origin,"Lulea 485 lds. deals, battens, &c., 165 lds. logs, &c.",1,,0.0,,,
origin,Naja,1,,0.0,,,
origin,Quebec 40 lds. elm 230 lds. pine,1,,0.0,,,
origin,J. Kennedy & Co ; 190 lds. pit props,1,,0.0,,,
origin,Lillesund,1,,0.0,,,
origin,Griskhamn,1,,0.0,,,
origin,"Christiania 2,966 bdls. boxboards",1,,0.0,,,
origin,"Hernsoand 24,504 deals and battens",1,,0.0,,,
origin,Gothenburg 55 lds. pit props,1,,0.0,,,
origin,Oravais,1,,0.0,,,
origin,Mollendo,1,,0.0,,,
origin,Risore,1,,0.0,,,
origin,Kaako,1,,0.0,,,
origin,"Rotterdam 2 lds. stave, 1 ld. hoops",1,,0.0,,,
