port_type,port_name,count
origin,"23,407 pcs. deals, battens, and ends, J. Rhodes & Co. Ojo @ Cozon. Lydia @ Bjorneborg,",1
origin,"6,609 deals, &c., Jones & Nash. Valdivia @ West Coast of Africa,",1
origin,Gråker,1
origin,Ludvig,1
origin,Fullarton,1
origin,Tweed,1
origin,Arendal 454 lds. mining timber,1
origin,Auray 140 lds. pitwood,1
origin,Rochefort - 371 lds. pitwood,1
origin,Vannes - 120 lds. pitwood,1
origin,"Memel 732 pcs. fir crossing timber, 3,609 battens",1
origin,"W. J. Watson & Co. ; 9,430 props, 6,842 sleepers, 7,100 bdls. laths, 1,705 deals, bat ens, and boards, 1,546 poles T. Barraclough ; 1,200 bdls. laths",1
origin,"Wilson, Sons, & Co. ; 1,010 bdls. laths",1
origin,L. H. Dodge & Co. ; 1 cs. staves,1
origin,Hamburg 11 cs. mouldings,1
origin,"New Orleans 6,600 staves",1
origin,"Norfolk, Va. 47 poplar logs, 3 500 ppe., 4,000 hhd., 3,500 brl. staves",1
origin,"Pensacola 1,998 pcs. pine timber, 1,293 pine deals",1
origin,Bullriver,1
origin,Belon Bordeaux 750 lds. pitwood,1
origin,Port Pascagoula,1
origin,Pasages,1
origin,Vannes 87 lds. pitwood,1
origin,Bayonne 700 lds. pit wood,1
origin,"Minatitlan 254 logs mahogany, 48 log ends",1
origin,Marseilles 97 logs mahogany,1
origin,Halmstad 196 lds. pit props,1
origin,Fredrikshald 355 lds. pit props,1
origin,"Montreal - 1,416 pcs. oak",1
origin,Gothenburg (part cargo landed from Ayr),1
origin,Ornskoldvik,1
origin,Daimkaln,1
origin,Kudeme,1
origin,Boston 809 bdls. 794 pcs. lumber,1
origin,New York 37 pkgs. handles,1
origin,"Matane - 27,428 bdls. sawn birch spoolwood",1
origin,"Somerville, & Co.; 12 lds. firewood",1
origin,Taylor & Low Bros. ; 799 loose wooden doors,1
origin,"T. W. Allen & Son ; 2,500 bdls. laths",1
origin,"26,753 pit props and props",1
origin,"Konigsberg, etc.",1
origin,Fiume and Gibraltar,1
origin,"Baltimore 11,192 staves",1
origin,"Gothenburg 8,625 deals and battens",1
origin,Lulea and Skelleftea,1
origin,San-terre,1
origin,Francis (s),1
origin,Lincas-shire Coal Co.; 340 lds. pit props,1
origin,Kahl,1
origin,Angesand,1
origin,Farnworth & Jardine; 16 hickory logs,1
origin,Via,1
origin,Larringa (-),1
origin,Darzig,1
origin,Sydney & Friday,1
origin,Paranagua or Charente,1
origin,"Hernossand - 11,694 battens",1
origin,"Porsgrund - 2,350 pcs. hewn fir, 2,440 props",1
origin,"Rayner & Moller 1,229 pcs. hewn fir, 667 props",1
origin,Sederhamn,1
origin,"Harrison & Singleton; 1,198 battens, 493 bdls. handles",1
origin,"Brown, Toogood, & Co.; 15 fms. firewood",1
origin,Gefle - 258,1
origin,Dempsey; 305 lds. lathwood,1
origin,"Gardner & Sons; 96 bdls. staves, 112 lumber",1
origin,"Danzig 1,121 pcs. timber, 2,870 deals",1
origin,Santa Catharina,1
origin,"Bournes & Dolton, from Norrkoping",1
origin,"Halifax 1,322 spruce deals, 2,172 deals and ends, 950 bdls. palings",1
origin,Trotsche,1
origin,"4,655 lds. sawn fir, 10 lds. sawn fir scantlings, 1,095 sawn fir ends",1
origin,18 lds. pine deals and boards,1
origin,Jamaica - 70 lds. lancewood spars,1
origin,Port Alugnen,1
origin,"Stathella, Norway",1
origin,Motala,1
origin,Dunvegan Castle (s),1
origin,Pathan (s),1
origin,Montevideo,1
origin,Barbados,1
origin,Victoria,1
origin,Laguna & Schofield ends mahogany,1
origin,St. Ann's Bay,1
origin,Jamaica 13 t. cocuswood,1
origin,"Wilson, Sons, & Co.; 935 battens, 1,093 props",1
origin,"New York 10,575 maple rollers",1
origin,Riser,1
origin,"Fredrikstad - 53,162 props",1
origin,"Helsingborg - 10,307 deals, battens, and boards",1
origin,"Holmestrand - 14,366 pit props",1
origin,"Churchill & Sim; 1,165 oak wood tablets",1
origin,Bayonne 135 t. wood,1
origin,Roche Bernard 115 lds. pitwood,1
origin,"Ljusne - 8,890 deals, battens, and boards",1
origin,Sheds,1
origin,Norrald,1
origin,Maksleks,1
origin,Wilsons; 382 poles,1
origin,Ostersund,1
origin,Sidonie,1
origin,"Soderhamn 47,821 deals, battens, and boards",1
origin,"Cronstadt 4,134 battens",1
origin,Sodarne,1
origin,Mannheim,1
origin,Nordmaling and Hernosand,1
origin,Pampel,1
origin,"Sundswall - 2,072 pcs. hewn fir",1
origin,"Porsgrund - 8,203 pcs. hewn fir",1
origin,Esvik,1
origin,"Brevig - 12 spars, 100 oars",1
origin,"Lovisa - 211 deals, battens, &c., 22 fms. firewood",1
origin,R. Stewart & Co. ; 800 bdls. hoops,1
origin,"S. Sim ; 3,000 staves",1
origin,"J. Parr ; 6,437 deals, 54,887 deals and battens",1
origin,"Churchill, Castle, & Co.",1
origin,"G. F. Neame & Co. ; 2,003 deals",1
origin,H. Smyth ; from Nordmaling,1
origin,Stromnas - 286 fms. firewood,1
origin,Kotka- 117 fms. firewood,1
origin,"R.Wade, Sons, & Co. ; 516 telegraph poles",1
origin,"Ornskjoldsvik - 630 pcs. sawn fir, 848 deals, 8 lds. unrated sawn",1
origin,"Tadman, Kington, & Co.",1
origin,Danzig - 738 pcs. timber,1
origin,"J. Gardner & Sons ; 66 handles 2,680 hd. staves, 474 bdls. hoops",1
origin,Hamburg (s),1
origin,"Archangel 8,095 deals, deals ends and boards",1
origin,Antwerp 51 bgs. spokes,1
origin,"Enanger 22,970 props",1
origin,"R. Wade, Sons, & Co.; 178 pcs. hewn oak, 42 pcs. hewn fir",1
origin,Fredrikstad 7 lds. telegraph poles,1
origin,Lu'ea 11 pcs. fir timber,1
origin,Hernosen,1
origin,"Hudikswall 36,414 props",1
origin,"Hessler & Co.; 1,283 poles Postmaster",1
origin,"Abborsfors 85,567 deals, battens, and boards",1
origin,"Gothenburg 12,500 fir props",1
origin,"Riga 72,878 pcs. sawn fir",1
origin,Hannah,1
origin,Kopmanholmen - 54 fms. firewood,1
origin,"Wilson, Sons, & Co., Ltd.; 119 pcs. timber, 1,203 staves",1
origin,"Soderhamn 16,004 props",1
origin,"Sundswall 3 fms. firewood, 11,567 deals and battens",1
origin,New Orleans 24 pcs. gum timber,1
origin,New York 23 cs. wood mouldings,1
origin,"Watson & Todd; 1,808 battens, 1,840 deals",1
origin,Baltimore 18 cks. logs,1
origin,L'Orient 210 lds. teak planks,1
origin,Freigo 400 lds. pitwood,1
origin,"Wilson, Sons, & Co. ; 1,313 pcs. birch",1
origin,"J. Smith & Co. ; 1,955 bdls. cooperage",1
origin,Now York,1
origin,"Richibucto - 12,580 deals and bat-tens, 1,588 deal ends, 634 scantlings",1
origin,Now Orleans,1
origin,"Quebec 169 pcs. oak, 105 pcs. elm, 2 pcs. ash, 808 pcs. white pine, 4,730 deals, 1,898 deal ends, 3,481 pcs. pine lumber",1
origin,"Poston - 7,200 staves - A. Dobell & Co. ; 64 cs. spools",1
origin,"Archangel 25,858 deals and ends, 4 fms. firewood",1
origin,"Metis 23,178 deals, 1,612 ends",1
origin,Fikilippa,1
origin,"Newport News, V.",1
origin,W. J. Oxen-ham ; 414 pkgs. joinery,1
origin,"Winks & Penton ; 12,326 boards",1
origin,Reonneby,1
origin,"Port Glasgow, U.S.",1
origin,Christine-stad,1
origin,Meirwe,1
origin,Montreal and Montreal,1
origin,Kota,1
origin,"Mobile - 241 pcs. hewn pitch pine, and 603 pcs. sawn pitch pine, 537 deals for stowage",1
origin,"Drontheim 350,000 staves",1
origin,J. Heldishume ; qnty. oak,1
origin,Co.,1
origin,M. S. Freebody,1
origin,O. Parr & Co.,1
origin,"Fredrikshald - 101,491 boards",1
origin,"J. Keen ; 5,173 battens",1
origin,"Christiania - 11,000 pit-props",1
origin,Halifax & Baltimore,1
origin,"A. Arthur ; 2,400 staves",1
origin,Fiume & Gibraltar,1
origin,Fingelholm,1
origin,Moser River,1
origin,"Dal, 62,707 planed boards",1
origin,"Churchill & Sim; 7,471 boards",1
origin,Storsfors,1
origin,Hopewell,1
origin,"Harrison, Robinson & Co.; 7,492 pine deals, 992 pine boards",1
origin,"Fredrikshald 467 lds flooring, 48 lds firewood",1
origin,"Furness, Withy & Co.; 618 pcs, wood, 781 loose doors, 50 bdls, doors",1
origin,3 cars. poplar lumber,1
origin,"88,550 lds. pit props",1
origin,"39,402 lds. floorings, etc.",1
origin,"56,956 lds. deals and ends, 1,319 lds. scantlings, 9,997 lds. boards, 1,043 lds. boards",1
origin,"3,789 lds. planed boards",1
origin,"2,100 cords pulpwood",1
origin,"8,119 pcs. lathwood, 3,768 lds. sleepers, 720 lds. aspen sleepers",1
origin,"1,450 lds. pitwood",1
origin,"924 lds. deals, battens and ends",1
origin,70 lds. pitwood,1
origin,"Hilsboro, N.B.",1
origin,Christiania &c,1
origin,"1,094 lds. sawn fir",1
origin,La Crucite,1
origin,Santa Ana-mahog.,1
origin,"Quebec-deals, walnut, &c.",1
origin,Quebec-dls.,1
origin,Wyborg-firewood,1
origin,"F'stadt-boards, &c.",1
origin,Pitea-firewood,1
origin,Swartvick-deals,1
origin,"Tornea-planks, &c.",1
origin,Uleaborg-planks,1
origin,Halsoen-battens,1
origin,"Santa Cruz-mahogany, &c.",1
origin,"Skeppsvik-planks, &c.",1
origin,Esurken-firewood,1
origin,Tornea-firewood,1
origin,"Stockholm-boards, &c.",1
origin,Archangel-deals and battens,1
origin,Holmsund-deals and battens,1
origin,Ljusne-sleepers,1
origin,Sundswall-dls.,1
origin,"Kramfors-deals, laths, &c.",1
origin,"Danzig-balks, laths, &c.",1
origin,"Shemogue, N.B.,-deals",1
origin,"St. George-deals, &c.",1
origin,Miramichi-dls.,1
origin,"Oak Bay, N.B.,-dls., &c.",1
origin,E. Pascagoula-deals,1
origin,"Manzanillo-mahogany, &c.",1
origin,"Arendal-deals, &c.",1
origin,Bordeaux-pitw'd,1
origin,"Danzig-timber, deals",1
origin,Archangel props,1
origin,"Xiania-battens-deals, &c.",1
origin,Sophia,1
origin,Tornefors-battens,1
origin,Nyham-deals & boards,1
origin,Sundswall-deals & btns.,1
origin,"Tornea-deals, btns.",1
origin,"Pitea-deals, btns. & boards",1
origin,Dantzig-sleepers,1
origin,G'burg-sleepers,1
origin,Kramfors-battens,1
origin,Lulea-mining timber,1
origin,"Konigsberg-sleepers, &c.",1
origin,Danzig-fir timber,1
origin,Ardenal,1
origin,"Burea - 18,239 battens",1
origin,Dantsic,1
origin,Kvlorn,1
origin,"Sydenham, Hunt, & Co.; 342 doz. deals",1
origin,Elsberg,1
origin,Rorgqvara,1
origin,Danish (s),1
origin,Monarch (s),1
origin,Milan (s),1
origin,"Gothenburg-quantity props, sleepers, boards, and crowntrees",1
origin,"4,936 pit props, Peacock Bros.",1
origin,Flanders,1
origin,Fanwater,1
origin,"Kingston, Ja.",1
origin,"Churchill & Sim ; 3 cs. spokes, 1 car load staves",1
origin,"E. Alcott ; 2,130 ppe. staves, 1,139 planks",1
origin,"Konigsburg - 32 sleepers, 400 sleeper blocks",1
origin,Gothenburg - 47 pcs. turned wood,1
origin,"Gothenburg - 8,928 pcs. hewn props, 3,000 pcs. hewn posts, 5,270 pcs. sawn splits, 11,685 pcs. sawn sleepers, 4,000 pcs. sawn rails, 2,844 pcs. sawn props",1
origin,Bremen-a quantity of round beech,1
origin,"Horn Island, Mississippi",1
origin,G. Shadbolt & Co. ; 959 pcs. lumber,1
origin,Gothenbu[?] props,1
origin,Bordeau[?] wood,1
origin,Hennebo[?] props,1
origin,Borde[?] wood,1
origin,Sandarn[?] battens,1
origin,Christia[?] boards,1
origin,"Cape Tormentine-[?] lings, and ends",1
origin,"Gothenb[?] battens, and boards",1
origin,Janssen,1
origin,"Chatham, N.B. (at Bowling)",1
origin,St. Etienne (at Bowling),1
origin,"Holmestrand - 323,225 staves, 1,022 battens",1
origin,"Fredrikstad 40,453 boards",1
origin,"Lulea 1,793 pcs. hewn fir, 7,746 pcs. sawn fir, 108 lds. firewood",1
origin,"Rafso 8,825 deals",1
origin,Krager o,1
origin,"Edmiston & Mitchells; 14 logs, 570 pcs. oak lumber",1
origin,Hattley Hay; 467 pcs oak lumber,1
origin,Arendal & Grimstadt,1
origin,"Bjorneborg - 22,563 battens and boards",1
origin,Motzfeldt,1
origin,Sandyfjord,1
origin,"Order; 2,399 deals, battens, and ends",1
origin,G. Shadbolt & Co.; 959 pcs. lumber,1
origin,Foynland,1
origin,"St. John - 1,357 lds. deals, deals, scantlings, and ends",1
origin,Hennebont - 280 lds. pit-props,1
origin,Christiansand - 230 lds. pit-props,1
origin,Tvedestrand - 460 lds. pit-props,1
origin,Sievewright Bacon & Co.; from Quebec,1
origin,La Trinite-sur,1
origin,Frisketackskil,1
origin,Umea-firwood,1
origin,Skelleftea-firewood,1
origin,Jemtosund-firewood,1
origin,"Cronstadt-dls, &c.",1
origin,Bjorneborg-dls. & btns.,1
origin,"Matane-birch, deals, &c.",1
origin,"Norrkoping-deals, &c.",1
origin,Ljusne-deals & battens,1
origin,"Cardenas-mahogany, &c.",1
origin,"Kramfors-dls., &c.",1
origin,Neder Calix-firewd.,1
origin,Soderhamn-ends,1
origin,"Montreal-ends, staves",1
origin,Chiltepec-mahogany,1
origin,Tornea-fir planks,1
origin,"Sheet Harbour-deals, &c.",1
origin,Constntnple.,1
origin,"Three Rivers-boards, ends",1
origin,"St. John-dls, &c.",1
origin,Old Calabar-ebony,1
origin,Nassau-satinwood,1
origin,"St. John-timber, deals, &c.",1
origin,"Montreal-deals, boards",1
origin,Neder Calix-plnks. &c.,1
origin,Musquash-deals,1
origin,Musquash-palings,1
origin,Neder Calix-tim.,1
origin,"Neder Calix-btns., brds.",1
origin,"Xiania-birch, &c.",1
origin,St. Mary's-deals,1
origin,"Skelleftea-battens, boards",1
origin,"Torrefors-deals, &c.",1
origin,"Abyn-deals, &c.",1
origin,"Torrefors-battens, boards",1
origin,Danzig-tim. sleepers,1
origin,Savannah-pitch pine,1
origin,Danzig-sleeper blocks,1
origin,Fredericksham,1
origin,Kragero-quantity timber,1
origin,Patna,1
origin,"Albany 29,570 pcs. karri",1
origin,Cobbett & Co. ; Kilburn (s),1
origin,Oldersund,1
origin,Drontheim-[?] battens,1
origin,Ruginwalde,1
origin,"215 lds. pit props, 143 lds. sleepers, 61 lds. deals",1
origin,"20,497 props, 47 spars",1
origin,"6 cs. mouldings, 1 case wooden patterns",1
origin,"36,515 props, 1,488 sleepers",1
origin,"25,503 props",1
origin,"Pataholm 7,467 props",1
origin,"20 lds. mining timber, 1,030 bls. wood pulp",1
origin,"Halmstad 9,878 birch props",1
origin,Memel 396 lds. fir deals,1
origin,Baltimore 95 walnut logs,1
origin,Azua 493 sticks lignum-vitæ,1
origin,qty. sapanwood,1
origin,"4,891 maple blocks",1
origin,New York 299 logs mahogany,1
origin,Tellichery,1
origin,Gonaives,1
origin,Halmstadt-qty. pit-props and staves,1
origin,Lyngoor,1
origin,Gloucester,1
origin,Oploe,1
origin,San lefjord,1
origin,Grangemouth-side (s),1
origin,El[?],1
origin,Vigers Bros.; 2 cs. splints,1
origin,Sudroen,1
origin,Strugmar,1
origin,Cheshire,1
origin,Elvik,1
origin,"North Port, N S.",1
origin,Parva,1
origin,"Riga 20,003 props",1
origin,Angorn,1
origin,"Gothenburg 20,919 props",1
origin,"Skien 8,740 props",1
origin,"Port Royal, U.S.",1
origin,Bic,1
origin,"Gothenburg 2 500 no. doors O'der; 5,050 no. doors Foy, Morgan, & Co; 423 no. doors",1
origin,"Christiania 4,000 bdls. boxboards; and from Fredrikstad",1
origin,Gustafberg,1
origin,Pera,1
origin,"Christiania, Laurvig, & dal",1
origin,Fredrikstad 439 lds. battens and boards,1
origin,Zingst,1
origin,Cornea,1
origin,Fiedrikstad,1
origin,Christiania 598 lds. sawn fir,1
origin,Riga 386 lds. pit props,1
origin,"Finnklippan - 1,278 lds. sawn fir",1
origin,"Sons, & Co. ; 300 pcs. square timber, pit props",1
origin,"Bremen-qty. and 1,070 logs wood",1
origin,"Riga 19,738 props, 5,256 boards, deals, 9,393 pcs. lathwood",1
origin,Robbins,1
origin,"Bay Verte, N.B. to Preston",1
origin,Foy,1
origin,"A. Gordon & Co. ; 2,521 deals, 8,518 deals and boards - Cheesewright",1
origin,"J. R. Boyce ; 14,377 pcs. lathwood, 2,974 deals",1
origin,"Gothenburg-lg. qty. doors, mouldings, sleepers, props, crowntrees, &c.",1
origin,"Hallsta- 8,568 deals and battens",1
origin,Newcastle N.B.,1
origin,Nederkalik,1
origin,Pernavik,1
origin,"Farnworth & Jardine ; 1,000 hhd. planks",1
origin,"Archangel - 38,671 deals, boards, and ends, 1,612 pcs. lathwood, 70 fms. firewood",1
origin,Skeleftea,1
origin,Pontavon,1
origin,J. Thompson & Son; 111 lds. fir deals and ends,1
origin,"Gothenburg-boards, 120 lds. deals, 250 lds. pit props",1
origin,Luvia,1
origin,Tonsberg 214 lds. deals and battens,1
origin,Memel 196 lds. oak staves,1
origin,Risoer 304 lds. firewood,1
origin,Gamlacarleby,1
origin,Pollska,1
origin,"Mobile-p.p. timber, 380 pcs sawn p.p. timber",1
origin,Gamla Karleby (Fin-land),1
origin,Stad,1
origin,Umea and Mo,1
origin,"Bordeaux - 1,850 lds. pitwood",1
origin,Kaska,1
origin,Uddevalla - 460 lds. pitwood and sleepers,1
origin,Galats,1
origin,"Rotterdam 2,240 bdls. hoops",1
origin,"(tr) New York 2,000 pcs lum-ber",1
origin,41 pcs walnut logs,1
origin,"4,800 oak staves",1
origin,"917, sapan wood",1
origin,97 pcs maho-gany,1
origin,914 teak planks,1
origin,Gillsta,1
origin,Satsmola,1
origin,Hammond,1
origin,Skutskvall,1
origin,Duboy,1
origin,"Skelleftea 23,334 deals",1
origin,"6,581 deals",1
origin,Hamno,1
origin,Batian,1
origin,Nore Sands,1
origin,"24,741 deals, &c., Emblin & Jones. M. Roosvall @ Oscarshamn,",1
origin,"66 pcs. oak, 43 pcs. elm, 144 pcs. red pine, 211 pcs. white pine, 825 deals, 750 deal ends, Mann Bros. Courier @ Nyvik,",1
origin,"4,119 pcs. palings, fir timber sawn, Price, Potter, Walker, & Co. Melbourne @ St. John,",1
origin,"13,901 deals, 345 deal ends, 9,210 palings, A. Brownlie & Sons. Triton @ Saguenay,",1
origin,"206 pcs. oak, 12 pcs. ash, 35 pcs. balm, 2 pcs. whitewood, 1 pc. buttonwood, 3 pcs. tamarac, 24 pcs. red pine, 1,093 pcs. white pine, 4,800 pipe staves, 1,437 pine deals, 100 deal ends, 4,340 W. I. staves, Edmiston & Mitchells. Glenhaven @ Quebec,",1
origin,"104 pcs. oak, 313 pcs. birch, 126 pcs. ash, 46 pcs. tamarac, 15 pcs. red pine, 12 pcs. elm, 1 piece basswood, 810 pcs. white pine, 2,614 pine deals, 3,600 pipe staves, 8,242 pcs. W. I. staves, Edmiston & Mitchells. Pearl of India @ Quebec,",1
origin,"6,028 deals and battens, Park, Dobson, & Co.; Die Zwillinge @ Bjorneborg,",1
origin,"9,071 battens, Mitchell, Somerville, & Co. Ultima @ Wyborg,",1
origin,"8,931 battens, Risk & Co. Elida @ Kopmansholman,",1
origin,"12,171 battens, Mitchell, Somerville, & Co. Horseguards @ Cronstadt,",1
origin,"7,920 deals, Park, Dobson, & Co. Sophie @ Nyvik,",1
origin,"7,991 deals, Mitchell, Somerville, & Co. John @ Sundswall,",1
origin,"2,781 battens, A. T. Williamson & Co. Alpha @ Drontheim,",1
origin,"204 loads props, Ireland, Letch, & Co. Dagny @ Dram,",1
origin,"15,202 battens, Order. Ara @ Riga,",1
origin,Lyrgoer,1
origin,"Arendal 1,985 bales wood pulp, 162 sacks wood blocks",1
origin,Wjsby,1
origin,Upsal,1
origin,Itzehoe,1
origin,Gothenburg-quantity of pit-props,1
origin,Nyahmn,1
origin,Domjo,1
origin,Bjorneborg - 55 lds. firewood,1
origin,Risoeer,1
origin,"Sept. 29th, Heimdal, London, 12,500 pcs. spruce deals, 6 m. pipe staves, 17 do. elm, 60 Althild, Truro, 31 pcs. oak, 51 do. birch, 14 do. red pine, 422 do. white pine, 10 do. ash, 8 do. walnut 1,000 pine deals, 13,200 WOWI do. ; Active, Bristol, 124 pcs. oak, 31 do. walnut, 1,027 do. elm, 1,511 do. deals, 290 do. ends, 11 cords lathwood ; Lady Rowena, Liverpool, 127 pcs. oak, 754 do. waney pine, 1,000 pine deals, 4,437 pipe staves ; Benefactor, Liverpool, 124 pcs. oak, 116 do. elm, 452 do. waney white pine, 157 do. birch, 14 do. chestnut, 122 do. maple, 50 do. sycamore, 3,518 pine deals, 5,579 WOWI staves ; James, Liverpool, 54 waney white pine, 57 do. birch, 2,100 pine deals, 1,300 do. do. ends, 1,911 do. do. ends, 100 do. staves ; Arran, London, 2,750 pine deals, Glenhaven, Cardiff, 84 pcs. oak, 589 do. white pine, 14,400 cords lathwood ; Betsy & Ann, Bristol, 111 pcs. oak, 15 do. elm, 341 do. red pine, 250 do. birch, 11,047 pine deals, 3,850 do. boards, 2,250 pipe staves ; Titania, Troon, 22 pcs. oak, 6 do. elm, 401 do. white pine, 15 do. red pine, 1,415 pine deals, 385 do. ends ; Lanarkshire, London, 16,258 pcs. pine deals, do. cherry, 220 pcs. birch, 15,000 spruce deals, 1,000 do. ends, 1,900 stds. staves ; Unto, Sharpness, 42 pcs. oak, 65 do. birch, 12 do. elm, 25 do. Active, Hull, 19,000 pcs. spruce deals, 438 do. ends ; Atlas, Maryport, 165 pcs. red pine, 220 do. white pine, 2,283 pine deals, 128 pcs. waney white pine, 79 do. do. red pine ; Melicete, Bristol, 84 pcs. oak, 53 do. elm, 512 pine deals, 500 pipe staves ; Marzilla, Bristol, 84 pcs. oak, 26 do. white pine, 10,000 palings, 12 do. deals, 124 do. ends ; Liverpool, 140 pcs. oak, 2,396 pine deals, 204 do. ends ; Empress, Liverpool, 133 pcs. oak, 1,253 timber, do. red pine, 524 do. do. pine, 40 do. ash, 81 do. do. elm, 304 do. whitewood, 59 do. deals, 7,253 staves, 2,411 pipe staves ; Nber",1
