type,file,record_id,contaminated_value,detail,raw_text
consignee_in_origin_port,11. p. 285-286 - Imports - March 12 1887 - Timber Trades Journal 1887_p001_parsed.json,42ec33ca-5d1e-4d62-92f6-bcccde130a6a,"A. Dobell & Co.; 2,201 staves",& Co\.?,"Barrowmore (s) - Baltimore-10,134 staves-A. Dobell & Co.; 2,201 staves-Drysdale Bros.; 1,409 pcs. oak lumber, 550 coffin boards-E. Alcott; 391 cs. shu"
consignee_in_origin_port,"2. p. 28-29 - May 12 1877 - Imports of Timber, &c. - Timber Trades Journal Vol. 5 1877_p001_parsed.json",ab8939d0-dc83-454d-a34a-89bb25583fcc,"6,608 pcs. pit props, Order. Rosalie @ Stege,",\bOrder\b,"April 26. Isis @ Christiania,—6,608 pcs. pit props, Order. Rosalie @ Stege,—75 pcs. timber, 1,674 pcs. battens, Order."
consignee_in_origin_port,"2. p. 28-29 - May 12 1877 - Imports of Timber, &c. - Timber Trades Journal Vol. 5 1877_p001_parsed.json",171a7b61-078a-4803-bfed-8e67a24b5647,"227 pcs. timber, 1,376 planks, 18 pcs. timber, Order. Minerva @ Holmestrand,",\bOrder\b,"April 27. Marchiena @ Stege,—227 pcs. timber, 1,376 planks, 18 pcs. timber, Order. Minerva @ Holmestrand,—8,423 pcs. pit props, Jobson Brothers & Co."
consignee_in_origin_port,"2. p. 28-29 - May 12 1877 - Imports of Timber, &c. - Timber Trades Journal Vol. 5 1877_p001_parsed.json",9682ed3a-9a37-48b5-ba69-426805fe4e4a,"5,386 pcs. battens, W. Southern & Son. Hilda @ Gothenburg,",& Son,"April 30. Preciosa @ Laurvig,—5,386 pcs. battens, W. Southern & Son. Hilda @ Gothenburg,—32,408 pcs. pit props, Order. Johanne @ Gothenburg,—3,781 pcs"
consignee_in_origin_port,"2. p. 28-29 - May 12 1877 - Imports of Timber, &c. - Timber Trades Journal Vol. 5 1877_p001_parsed.json",c526e280-d8f8-4e14-ab22-4c8ed0517897,"4,139 pcs. battens, 118 pcs. deals, W. Southern & Sons. Hilen @ Rusoer,",& Sons,"May 1. Atlas @ Namsos,—4,139 pcs. battens, 118 pcs. deals, W. Southern & Sons. Hilen @ Rusoer,—580 props, 600 pcs. timber, Hall Brothers."
consignee_in_origin_port,"2. p. 28-29 - May 12 1877 - Imports of Timber, &c. - Timber Trades Journal Vol. 5 1877_p001_parsed.json",02a1021f-402c-4f77-8b59-d0ff75a53a74,"22,842 pcs. pit props, Order. Alex-andra @ Malmo,",\bOrder\b,"May 7. Alida @ Gothenburg,—22,842 pcs. pit props, Order. Alex-andra @ Malmo,—41 pcs. timber, Order."
consignee_in_origin_port,"2. p. 28-29 - May 12 1877 - Imports of Timber, &c. - Timber Trades Journal Vol. 5 1877_p001_parsed.json",4b6e3dd6-5fe0-4437-84ca-c575a633c919,"3,600 hhd. staves, Order. Solon @ Fredrikstadt",\bOrder\b,"Leo @ New Orleans,—3,600 hhd. staves, Order. Solon @ Fredrikstadt—38,512 boards, Emslie & Jones. Dos Hermanos @ Minatitlan, —237 logs mahogany, G. M. "
consignee_in_origin_port,"3. p. 43-45 - May 26 1877 - Imports of Timber, &c. - Timber Trades Journal Vol. 5 1877_p003_parsed.json",ad6570a1-033b-49e3-814a-ac2c80fef1e7,"15,610 props, Denholm & Co. Alexandra @ Christiania,",& Co\.?,"May 17. Rika @ Uddewalla, —15,610 props, Denholm & Co. Alexandra @ Christiania, —11,663 props, Denholm & Co."
consignee_in_origin_port,"3. p. 43-45 - May 26 1877 - Imports of Timber, &c. - Timber Trades Journal Vol. 5 1877_p003_parsed.json",b17ee531-cc74-4216-a02d-a6b832f53ed2,"179 pcs. oak, 9 pcs. walnut, 19 pcs. whitewood, 978 oak planks, Order. Natant @ Pensacola,",\bOrder\b,"May 17. Riga @ Richmond, U. S., —179 pcs. oak, 9 pcs. walnut, 19 pcs. whitewood, 978 oak planks, Order. Natant @ Pensacola, —215 pcs. hewn timber, 85 "
consignee_in_origin_port,"3. p. 43-45 - May 26 1877 - Imports of Timber, &c. - Timber Trades Journal Vol. 5 1877_p003_parsed.json",2d16b1a4-f6c9-45f9-b42a-eb15796eab16,"199 pcs. waney boardwood, 1,502 Michigan pine deals, Order. Weymouth, U. S.,",\bOrder\b,"May 18. Humber @ New York, —199 pcs. waney boardwood, 1,502 Michigan pine deals, Order. Weymouth, U. S., —6,600 deals and battens, 18,000 palings, 5,0"
consignee_in_origin_port,"3. p. 43-45 - May 26 1877 - Imports of Timber, &c. - Timber Trades Journal Vol. 5 1877_p003_parsed.json",c61d4265-ab64-4d49-bc0a-b401409f53fb,"5,069 pit props, W. G. Morrison & Co. Thetis @ Christiania,",& Co\.?,"May 11. Tryntje @ Christiania, —5,069 pit props, W. G. Morrison & Co. Thetis @ Christiania, —7,117 battens, J. T. Salvesen & Co."
consignee_in_origin_port,"3. p. 43-45 - May 26 1877 - Imports of Timber, &c. - Timber Trades Journal Vol. 5 1877_p003_parsed.json",85105d1c-1e9b-4efe-b27a-2dadbd67cc8b,"4,515 battens, W. Anderson & Co. Deutschland @ Danzig,",& Co\.?,"May 12. Isabella @ Laurvig, —4,515 battens, W. Anderson & Co. Deutschland @ Danzig, —808 pcs. timber, 10 fms. lathwood, Order. Draupner @ Laurvig, —3,"
consignee_in_origin_port,"3. p. 43-45 - May 26 1877 - Imports of Timber, &c. - Timber Trades Journal Vol. 5 1877_p003_parsed.json",9c4e1864-e407-4d48-9e9e-565a863f5751,"557 pcs. timber, 2,781 deals, 580 deal ends, Order. J. F. Heydtmann @ Memel,",\bOrder\b,"May 14. Thetis @ Stettin, —557 pcs. timber, 2,781 deals, 580 deal ends, Order. J. F. Heydtmann @ Memel, —300 pcs. timber, 3,482 deals, 941 deal ends, "
consignee_in_origin_port,"3. p. 43-45 - May 26 1877 - Imports of Timber, &c. - Timber Trades Journal Vol. 5 1877_p003_parsed.json",bd53208b-bc6d-4b49-b4fb-8909b25aa884,"60 pcs. oak timber, 351 pcs. deal ends, Order. J. F. Heydtmann @ Memel,",\bOrder\b,"May 15. Dorthea @ Danzig, —60 pcs. oak timber, 351 pcs. deal ends, Order. J. F. Heydtmann @ Memel, —4,260 oak staves, 162 wainscot logs, 19 pcs. oak t"
date_in_ship_name,18970918p.408_p001_parsed.json,49e3dc31-b4a7-445f-8d58-01043d0726c5,8 Mary,"^\d{1,2}\s+(Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec)","8 Mary (s)-Archangel-6,842 deals,"
date_in_ship_name,9. p. 84-87 - Imports - July 25 1885 - Timber Trades Journal 1885_p001_parsed.json,2fe98397-c188-420b-a338-677861a5e865,23 Maritana,"^\d{1,2}\s+(Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec)",23 Maritana-Riga-65 lds. lathwood-J. Savill
date_in_ship_name,18830609p.398_p002_parsed.json,b01d14d1-8a65-4169-8559-7a53e59a097c,May 19 Einigkart,^(Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec)\.?\s*\d,"May 19 Einigkart-Stettin-265 lds. timber-Thompson, Pattrick, & Woodwark"
date_in_ship_name,18830609p.398_p002_parsed.json,08dd140a-184e-4374-a278-3794607ab41d,May 21 Asia,^(Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec)\.?\s*\d,May 21 Asia-Memel-408 lds. timber and deals-Thompson
date_in_ship_name,18830609p.398_p002_parsed.json,5eab9c8f-138d-47cb-a609-6b940be607ab,May 31 Prima,^(Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec)\.?\s*\d,"May 31 Prima-Halifax-8,264 deals, battens, and boards-Graham & Co."
date_in_ship_name,18830609p.398_p002_parsed.json,c291a966-2bd2-44cf-a74e-bbc62772083b,May 30 Rosalie Athurs,^(Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec)\.?\s*\d,"May 30 Rosalie Athurs-Dantzic-816 pcs. hewn fir, 37 pcs. hewn oak, 600 oak staves, 1,759 pcs. lathwood-Good Bros."
date_in_ship_name,18830609p.398_p002_parsed.json,bd4577ba-0f8e-4e6f-a656-7d2e866df044,May 30 Clark,^(Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec)\.?\s*\d,May 30 Clark-Dieppe-3 cwt. veneers-Reeves
date_in_ship_name,18830609p.398_p002_parsed.json,74d489f6-0bd2-41c9-9dbb-b242ce9d707a,May 31 Blampied,^(Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec)\.?\s*\d,May 31 Blampied-Dieppe-48 cwt. veneers-Reeves
date_in_ship_name,18830609p.398_p002_parsed.json,cd006a7b-e184-4860-9295-4fac05ddb10c,"May 29 Jeanne - St. Malo-140 lds. pitwood, Jones, Heard, & Co.",^(Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec)\.?\s*\d,"May 29 Jeanne - St. Malo-140 lds. pitwood, Jones, Heard, & Co."
date_in_ship_name,18830609p.398_p002_parsed.json,dda185a3-587d-408b-8552-a34e86bef895,May 30 Vigilant,^(Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec)\.?\s*\d,May 30 Vigilant-St. Malo-75 lds. pitwood-Jones
date_in_ship_name,18830609p.398_p002_parsed.json,7315948b-b258-45ba-adbb-8be94fc13be3,May 31 Marie et Anna,^(Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec)\.?\s*\d,May 31 Marie et Anna-Paimpol-105 lds. pitwood-Newport Pitwood Co.
date_in_ship_name,18830609p.398_p002_parsed.json,9678a9e0-25de-457c-ba79-295af65cdf5b,May 29 Henning,^(Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec)\.?\s*\d,"May 29 Henning-Fredrikshald-20,000 battens and boards-Geo. Hammond & Co."
date_in_ship_name,18830609p.398_p002_parsed.json,53999e15-3353-483e-99c2-54fc7031cc59,May 31 Ansgar,^(Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec)\.?\s*\d,"May 31 Ansgar-Christiania-5,945 spars-Tagart"
date_in_ship_name,18830609p.398_p002_parsed.json,5ed65a78-d5fb-41a1-a452-e3cbb566e126,May 29 Falken,^(Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec)\.?\s*\d,"May 29 Falken-Fredrikstadt-36,784 boards-Beves & Co."
date_in_ship_name,18830609p.398_p002_parsed.json,807159d4-2a36-4674-b7f3-81e45e764b2f,May 28 Ottilie,^(Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec)\.?\s*\d,May 28 Ottilie-Dantzic-679 pcs. hewn fir-A. Haddon
date_in_ship_name,18830609p.398_p002_parsed.json,e9eb3392-0b5b-46db-86ce-34a6ff1d1153,May 29 Nestor,^(Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec)\.?\s*\d,"May 29 Nestor-Stettin-1,281 pcs. hewn fir, 63 pcs. hewn oak, 45 lds. lathwood-Driver"
date_in_ship_name,18830609p.398_p002_parsed.json,9d66f2d5-6c15-4337-9764-21a1a07764dc,May 29 Garibaldi,^(Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec)\.?\s*\d,"May 29 Garibaldi-Christiansand-6,468 props, 13,150 splits-Rayner & Moller"
date_in_ship_name,18830609p.398_p002_parsed.json,3dcbc2a9-33b1-4db5-af64-b81e724d185b,May 30 Irodsoen,^(Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec)\.?\s*\d,"May 30 Irodsoen-Holmestrand-8,612 props-Moller"
date_in_ship_name,18830609p.398_p002_parsed.json,59fe1d0a-66a0-4f9f-8f11-b4277f58f83d,May 30 E. F. Thompson,^(Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec)\.?\s*\d,"May 30 E. F. Thompson-Fredrikstadt-21,849 props-Rayner & Moller"
date_in_ship_name,18830609p.398_p002_parsed.json,48c9b855-fc31-4fb5-9193-d18768dacc7c,May 30 Alpha,^(Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec)\.?\s*\d,"May 30 Alpha-Holmestrand-20,690 props-Moller"
date_in_ship_name,18830609p.398_p002_parsed.json,de7c12d1-5284-46ea-b3ee-48588ad02a6d,May 31 Bjarke,^(Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec)\.?\s*\d,"May 31 Bjarke-Oscarshamn-17,042 hewn props-Rayner & Moller"
date_in_ship_name,18830609p.398_p002_parsed.json,5ec4bcf4-4443-4cda-b928-92a8be00b007,May 29 Eugenie,^(Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec)\.?\s*\d,"May 29 Eugenie-Quimper-90 lds. pitwood-Jones, Heard, & Co."
date_in_ship_name,18830609p.398_p002_parsed.json,66bfd8f7-b1dc-40a5-a35a-86e7e39ad6e5,May 29 Semiramis,^(Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec)\.?\s*\d,May 29 Semiramis-Redon-195 lds. pitwood-Jones
date_in_ship_name,18830609p.398_p002_parsed.json,4d06464e-cadc-4f95-a7b9-423301e5d339,May 29 Marie Joseph,^(Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec)\.?\s*\d,May 29 Marie Joseph-Bordeaux-130 lds. pitwood-Williams & Davies
date_in_ship_name,18830609p.398_p002_parsed.json,ea1095da-2624-4f35-b3dd-cffe5acdf43b,May 30 Nymphe,^(Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec)\.?\s*\d,"May 30 Nymphe-St. Valery-2,565 props-Mouchel"
date_in_ship_name,18830609p.398_p002_parsed.json,972cb482-c1ec-452d-b6ad-25c4af7fd714,May 30 Marie Emilie,^(Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec)\.?\s*\d,May 30 Marie Emilie-Pont l'Abbé-70 lds. pitwood-Jones & Co.
date_in_ship_name,18830609p.398_p002_parsed.json,6821c7ff-4821-4d1a-8ad3-8e673e04d6f4,May 30 Alexis,^(Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec)\.?\s*\d,May 30 Alexis-Redon-165 lds. pitwood-Jones & Co.
date_in_ship_name,18830609p.398_p002_parsed.json,27ee65e9-9aa8-493d-9f59-6b0e895ba7a6,May 30 Sleipner,^(Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec)\.?\s*\d,"May 30 Sleipner (s)-Gothenburg-quantity deals, battens, boards, props, and sleepers-Order"
date_in_ship_name,18830609p.398_p002_parsed.json,c118f3f0-918c-43f5-9f2b-8a3dbd8ba80a,May 31 Triton,^(Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec)\.?\s*\d,"May 31 Triton (s)-Gothenburg-quantity pit-props, sleepers, deals, and battens-Pyman"
date_in_ship_name,18830609p.398_p002_parsed.json,de5df321-2303-457c-91c6-03495fc2bb26,May 30 Bernhard,^(Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec)\.?\s*\d,"May 30 Bernhard-Dantzig-1,054 pcs. hewn fir, 189 sleepers-English Bros."
date_in_ship_name,18830609p.398_p002_parsed.json,49e8ebbf-9653-47cf-b6f3-2b32bd14a917,"May 29 City of Rotterdam-1,400 bdls. wood hoops",^(Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec)\.?\s*\d,"May 29 City of Rotterdam-1,400 bdls. wood hoops-J. C. Pinkerton"
date_in_ship_name,18830609p.398_p002_parsed.json,159776a1-4c04-4357-9569-1b437c4be1db,May 30 Sylvia,^(Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec)\.?\s*\d,"May 30 Sylvia-Drammen-82,210 boards-J. Browne"
date_in_ship_name,18830609p.398_p002_parsed.json,89927bfa-90fe-47ff-a787-ee3ac5523654,May 29 Eugenie,^(Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec)\.?\s*\d,"May 29 Eugenie-Quimper-90 lds. pitwood-Jones, Heard, & Co."
date_in_ship_name,18830609p.398_p002_parsed.json,4a1a5535-937c-4e23-8ae9-27fe9e1e8e3b,May 29 Semiramis,^(Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec)\.?\s*\d,May 29 Semiramis-Redon-195 lds. pitwood-Jones
date_in_ship_name,18830609p.398_p002_parsed.json,e3370dee-84bd-4485-90f6-aaab0cf3e1e2,May 29 Marie Joseph,^(Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec)\.?\s*\d,May 29 Marie Joseph-Bordeaux-130 lds. pitwood-Williams & Davies
date_in_ship_name,18830609p.398_p002_parsed.json,dc78dc3f-e89c-4c90-9711-a1dd0b3bd0ca,May 30 Nymphe,^(Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec)\.?\s*\d,"May 30 Nymphe-St. Valery-2,565 props-Mouchel"
date_in_ship_name,18830609p.398_p002_parsed.json,f67a48aa-a542-4c65-8c5f-b6745405b347,May 30 Marie Emilie,^(Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec)\.?\s*\d,May 30 Marie Emilie-Pont l'Abbé-70 lds. pitwood-Jones & Co.
date_in_ship_name,18830609p.398_p002_parsed.json,d574bc29-39a4-484d-a19e-72818570d96c,May 30 Alexis,^(Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec)\.?\s*\d,May 30 Alexis-Redon-165 lds. pitwood-Jones & Co.
date_in_ship_name,18830609p.398_p002_parsed.json,85ced215-42f7-45eb-b632-86f1643f5eea,May 30 Sleipner,^(Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec)\.?\s*\d,"May 30 Sleipner (s)-Gothenburg-quantity deals, battens, boards, props, and sleepers-Order"
date_in_ship_name,18830609p.398_p002_parsed.json,738a4f11-8f80-4323-8403-7a39571773d9,May 31 Triton,^(Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec)\.?\s*\d,"May 31 Triton (s)-Gothenburg-quantity pit-props, sleepers, deals, and battens-Pyman"
date_in_ship_name,18830609p.398_p002_parsed.json,2598babc-3c67-4afd-9380-7fc30c976652,May 30 Bernhard,^(Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec)\.?\s*\d,"May 30 Bernhard-Dantzig-1,054 pcs. hewn fir, 189 sleepers-English Bros."
date_in_ship_name,18830609p.398_p002_parsed.json,0a9dc869-c3ea-4726-8e01-752690d86242,"May 29 City of Rotterdam-1,400 bdls. wood hoops",^(Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec)\.?\s*\d,"May 29 City of Rotterdam-1,400 bdls. wood hoops-J. C. Pinkerton"
date_in_ship_name,18830609p.398_p002_parsed.json,924f0f60-20d0-4024-924a-b2893932665f,May 30 Sylvia,^(Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec)\.?\s*\d,"May 30 Sylvia-Drammen-82,210 boards-J. Browne"
date_in_ship_name,18830609p.398_p002_parsed.json,1dcc78cf-cb66-4058-b9d3-fb82c8d81c80,May 31 Waaga,^(Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec)\.?\s*\d,"May 31 Waaga-Apalachicola-135 pcs. hewn pitch pine, 459 pcs. sawn pitch pine, 369 pitch pine deals-J. M. McClelland"
date_in_ship_name,18830609p.398_p002_parsed.json,157274c1-2184-4249-9049-684cbcad8942,May 30 Amy,^(Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec)\.?\s*\d,"May 30 Amy-Christiania-14,972 pit-props-J. L. Johansen & Co."
date_in_ship_name,18971211p.845_p001_parsed.json,2056ad27-1e0a-455f-be1b-832c27347cdd,Dec 2 Worsley,^(Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec)\.?\s*\d,Dec 2 Worsley (s)-Brevig-13 lds. p rs and oars-Great Grimsby Ice Co
date_in_ship_name,18970417p.720_p002_parsed.json,ad33a482-6ce5-465b-b19e-cbf08164bd76,9 Martello,"^\d{1,2}\s+(Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec)","9 Martello (s)-New York-1,580 pcs. oak, 3,900"
date_in_ship_name,18950608p.925_parsed.json,bb3f1245-68eb-442e-9570-6bba8789842b,May 29 State of Georgia,^(Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec)\.?\s*\d,"May 29 State of Georgia-Montreal-246 lds. pine deals-R. Millar & Sons ; 41 lds. fir splints-Cobden Match Manufacturing Co. ; 50 lds. hewn birch, 81 ld"
date_in_ship_name,18950608p.925_parsed.json,b35cfb34-6cc1-4872-9a43-d3f718925910,May 28 Immanuel,^(Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec)\.?\s*\d,"May 28 Immanuel-Horter-160 lds. props-Rennie, Bryson, & Co."
date_in_ship_name,18950608p.925_parsed.json,fd108b00-702f-4cba-9bee-f8e966833761,May 29 Wellpark,^(Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec)\.?\s*\d,"May 29 Wellpark-Windau-985 lds. sleeper blocks, 67 lds. sleepers-W. Christie & Co."
date_in_ship_name,18950608p.925_parsed.json,636b3288-6fd9-4b38-93ff-c98c34d4a39d,May 28 John – Drammen – 289 lds. pitwood,^(Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec)\.?\s*\d,May 28 John – Drammen – 289 lds. pitwood-J. Denholm & Co.
date_in_ship_name,18950608p.925_parsed.json,b16c633f-f07f-40f1-8f22-166faf3353a9,May 30 Leonhard,^(Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec)\.?\s*\d,May 30 Leonhard-Riga-315 lds. firewood-Saddler
date_in_ship_name,18950608p.925_parsed.json,785355bb-2b22-440e-8f3a-08aafff0e63c,May 28 Tritonia,^(Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec)\.?\s*\d,"May 28 Tritonia-Montreal-17,799 deals, 614 deal ends, 10,213 boards-Singleton, Dunn, & Co. ; 897 deals, 5,444 deal ends-Allison, Cousland, & Co. ; 5,8"
date_in_ship_name,18950608p.925_parsed.json,b872c8cd-fd44-4a79-aaad-44a8139797b2,May 27 Neptune,^(Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec)\.?\s*\d,"May 27 Neptune-Riga-9,778 deals and ends-McPherson & McLaren"
date_in_ship_name,18950608p.925_parsed.json,7b13132a-d789-4fbb-bcd7-03e9bba137f3,May 31 Koia,^(Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec)\.?\s*\d,May 31 Koia-Riga-541 lds. deals-Thomson
date_in_ship_name,18950608p.925_parsed.json,65a723dc-bd06-4968-b7e6-1a354bb3377b,May 30 Theodor,^(Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec)\.?\s*\d,"May 30 Theodor-Riga-977 lds. hewn pitch pine, 1,000 pcs. sawn pitch pine timber, 1,604 pcs. sawn pitch pine timber, 717 pcs. sawn pitch pine deals-Bro"
date_in_ship_name,18950608p.925_parsed.json,ac554e74-cc35-4ed1-af61-251e0751dc86,May 31 Koia,^(Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec)\.?\s*\d,May 31 Koia-Riga-541 lds. deals-Thomson
date_in_ship_name,18950608p.925_parsed.json,63c9cba6-dca1-4767-8a76-13b3a02c5791,May 30 Theodor,^(Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec)\.?\s*\d,"May 30 Theodor-H. Rand-Pascagoula-83 pcs. hewn pitch pine timber, 1,604 pcs. sawn pitch pine timber, 717 pcs. sawn pitch pine deals-Brownlee & Co."
date_in_ship_name,18950608p.925_parsed.json,0caebf60-232b-48ec-92d9-993bb447cce2,May 29 Rafso – 990 lds. deals and battens,^(Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec)\.?\s*\d,May 29 Rafso – 990 lds. deals and battens-J. Walker & Co.
date_in_ship_name,18950608p.925_parsed.json,f3835713-944c-4984-ba53-9b093de43a2a,May 28 Livonia,^(Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec)\.?\s*\d,May 28 Livonia-Riga-100 lds. deals and battens -J. Cormack
date_in_ship_name,18950608p.925_parsed.json,2889827d-4534-4538-bdd1-f991a0838bc6,May 28 Johann,^(Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec)\.?\s*\d,May 28 Johann-Oscarshamn-315 lds. pit props -Fife Coal Co.
date_in_ship_name,18950608p.925_parsed.json,e6b00ce5-41cf-44d2-8a2a-6520146003e3,May 29 Isabelle,^(Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec)\.?\s*\d,May 29 Isabelle-Bordeaux-417 lds. hoops-Hay
date_in_ship_name,18950601p.889_p001_parsed.json,126eb89e-c09f-4b18-84fc-417fef85f25a,May 24 Blodwen-cargo of flooring boards,^(Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec)\.?\s*\d,May 24 Blodwen-cargo of flooring boards-J. Hughes Jones
date_in_ship_name,18950601p.889_p001_parsed.json,4357e80f-9530-4f63-b4ee-b1e4d7fb4fb0,May 29 Nevada,^(Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec)\.?\s*\d,"May 29 Nevada-Riga-990 lds. sleepers, 70 lds. sleepers-C. Calder & Co."
date_in_ship_name,18950601p.889_p001_parsed.json,107d3d30-372b-42b5-bf6b-04ba63039e0e,May 25 Union,^(Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec)\.?\s*\d,"May 25 Union (s)-Fredrikstad-12,280 deals-Heber Denty; 34,204 bdls. boards-Skinner Alderson & English"
date_in_ship_name,18950601p.889_p001_parsed.json,58f07728-dfd0-4b64-bde4-76a4ead6b6c1,May 22 Dominion,^(Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec)\.?\s*\d,"May 22 Dominion (s)-Montreal-5,979 deals, 2,364 pine deal ends-Taylor & Low Bros.; 2,862 pine deals-Alexanders & Co."
date_in_ship_name,18950601p.889_p001_parsed.json,8d576722-7acf-4aef-8355-f474835425d6,May 21 Peter Berg,^(Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec)\.?\s*\d,"May 21 Peter Berg (s)-Bordeaux-2,000 lds. pitwood-Simkin Bros."
